rank	word	korean	tier
3498	nuclear	핵의, 원자력의	Top3001-5000
3499	numero	숫자, 번호	Top3001-5000
3500	ocupación	직업, 점령, 점유	Top3001-5000
3501	olvidado	잊혀진	Top3001-5000
3502	organizar	조직하다, 준비하다	Top3001-5000
3503	pacífico	평화로운, 태평양의	Top3001-5000
3504	pelota	공	Top3001-5000
3505	pendiente	미결의, 귀걸이, 경사	Top3001-5000
3506	permitido	허락된, 허용된	Top3001-5000
3507	plato	접시, 요리	Top3001-5000
3508	porno	포르노	Top3001-5000
3509	pre	전, 사전의 (접두어)	Top3001-5000
3510	previamente	미리, 사전에	Top3001-5000
3511	quita	없앤다, 치운다	Top3001-5000
3512	ramos	가지, 꽃다발 (복수)	Top3001-5000
3513	reciben	받다 (3인칭 복수)	Top3001-5000
3514	recomiendo	추천한다 (1인칭)	Top3001-5000
3515	recuperación	회복, 회수	Top3001-5000
3516	rueda	바퀴	Top3001-5000
3517	soledad	고독, 외로움	Top3001-5000
3518	sorprende	놀라게 한다	Top3001-5000
3519	supuestamente	추정컨대, 아마도	Top3001-5000
3520	temor	두려움, 공포	Top3001-5000
3521	tirar	던지다, 버리다, 당기다	Top3001-5000
3522	tranquila	차분한, 조용한	Top3001-5000
3523	ubicado	위치한, 자리잡은	Top3001-5000
3524	urgente	긴급한	Top3001-5000
3525	verdaderamente	진정으로, 정말로	Top3001-5000
3527	virtual	가상의, 사실상의	Top3001-5000
3528	xix	19 (로마 숫자)	Top3001-5000
3529	álbum	앨범	Top3001-5000
3530	árabe	아랍의, 아랍인	Top3001-5000
3531	únicos	유일한	Top3001-5000
3532	aborto	낙태, 유산	Top3001-5000
3533	ancho	넓은, 폭	Top3001-5000
3534	apellido	성, 성씨	Top3001-5000
3535	aprobado	승인된, 합격한	Top3001-5000
3536	aviones	비행기들	Top3001-5000
3537	borde	가장자리, 모서리	Top3001-5000
3538	canto	노래, 가장자리	Top3001-5000
3539	conductor	운전자	Top3001-5000
3540	consciente	의식하는, 자각하는	Top3001-5000
3541	contento	기쁜, 만족한	Top3001-5000
3542	conversaciones	대화, 회담	Top3001-5000
3543	curioso	호기심 많은, 이상한	Top3001-5000
3544	dama	숙녀	Top3001-5000
3545	desierto	사막	Top3001-5000
3546	destruir	파괴하다	Top3001-5000
3547	directora	여자 감독, 여자 교장	Top3001-5000
3548	duque	공작	Top3001-5000
3549	editor	편집자, 에디터	Top3001-5000
3550	educativo	교육의, 교육적인	Top3001-5000
3551	enseñar	가르치다	Top3001-5000
3552	entregar	전달하다, 넘기다	Top3001-5000
3553	equivalente	동등한, 상응하는	Top3001-5000
3554	escuchando	듣고 있는	Top3001-5000
3555	femenino	여성의, 여성적인	Top3001-5000
3556	feo	못생긴, 추한	Top3001-5000
3557	ficción	소설, 허구	Top3001-5000
3558	fronteras	국경, 경계	Top3001-5000
3559	funcionario	공무원, 관리	Top3001-5000
3560	fundamentales	근본적인, 기본적인	Top3001-5000
3561	fué	그것은 이었다	Top3001-5000
3563	hijas	딸들	Top3001-5000
3564	hoja	잎, 종이	Top3001-5000
3565	individuo	개인, 사람	Top3001-5000
3566	invitado	손님, 초대된	Top3001-5000
3567	isabel	이사벨	Top3001-5000
3569	limpiar	청소하다	Top3001-5000
3570	louis	루이	Top3001-5000
3571	lástima	유감, 불쌍함	Top3001-5000
3572	manga	소매, 만화	Top3001-5000
3573	marcos	틀, 액자, 마르코스 (인명)	Top3001-5000
3574	mediados	중반, 중순	Top3001-5000
3575	medias	양말, 스타킹	Top3001-5000
3576	mencionado	언급된	Top3001-5000
3577	mostró	보여주었다	Top3001-5000
3578	máquinas	기계	Top3001-5000
3579	necesariamente	반드시, 필연적으로	Top3001-5000
3580	orientación	방향, 오리엔테이션, 지도	Top3001-5000
3581	patrón	주인, 패턴	Top3001-5000
3582	positiva	긍정적인, 양성의	Top3001-5000
3583	procedimientos	절차, 방법	Top3001-5000
3584	profesora	여교사, 여교수	Top3001-5000
3585	quedando	남아 있는 (진행형)	Top3001-5000
3586	quinto	다섯 번째, 5분의 1	Top3001-5000
3587	rendimiento	성과, 수익, 성능	Top3001-5000
3588	reservas	예약, 보류, 비축	Top3001-5000
3589	reto	도전	Top3001-5000
3590	richard	리처드	Top3001-5000
3591	salarios	임금, 급여	Top3001-5000
3592	sentado	앉은	Top3001-5000
3593	sientes	느끼다	Top3001-5000
3594	suprema	최고의, 최상의	Top3001-5000
3595	titulado	제목이 붙은, 자격을 가진	Top3001-5000
3597	ud	당신	Top3001-5000
3598	une	결합하다, 잇다	Top3001-5000
3599	valiente	용감한	Top3001-5000
3600	vende	팔다, 판매하다	Top3001-5000
3601	vengan	그들이 오다	Top3001-5000
3602	verga	남근 (비속어), 막대	Top3001-5000
3603	vicepresidente	부통령, 부회장	Top3001-5000
3605	acusado	고발된, 피고인	Top3001-5000
3606	adecuada	적절한, 알맞은	Top3001-5000
3607	analizar	분석하다	Top3001-5000
3608	app	앱, 애플리케이션	Top3001-5000
3609	arco	활, 아치	Top3001-5000
3610	asesino	살인자, 살인의	Top3001-5000
3611	asiento	좌석, 자리	Top3001-5000
3612	asumir	맡다, 가정하다	Top3001-5000
3613	bolas	공	Top3001-5000
3614	caballeros	신사들, 기사들	Top3001-5000
3616	caminando	걷고 있는	Top3001-5000
3617	capa	망토, 층	Top3001-5000
3618	charla	대화, 담소	Top3001-5000
3619	creía	믿고 있었다	Top3001-5000
3620	cuentos	이야기, 동화	Top3001-5000
3621	cumbre	정상회담, 정상, 꼭대기	Top3001-5000
3622	declarado	선언된, 선포된	Top3001-5000
3623	dejas	너는 놓아두다	Top3001-5000
3624	desaparecido	사라진, 실종된	Top3001-5000
3625	embajador	대사	Top3001-5000
3626	equilibrio	균형, 평형	Top3001-5000
3627	equivocado	잘못된, 틀린	Top3001-5000
3628	escribiendo	쓰는 중, 작성 중	Top3001-5000
3630	exige	요구하다 (3인칭)	Top3001-5000
3631	expansión	확장, 팽창	Top3001-5000
3632	firmado	서명된	Top3001-5000
3633	guerras	전쟁 (복수)	Top3001-5000
3634	hechas	만들어진 (여성 복수)	Top3001-5000
3635	hermanas	자매들	Top3001-5000
3636	identificar	식별하다, 확인하다	Top3001-5000
3637	incluir	포함하다	Top3001-5000
3638	lector	독자, 판독기	Top3001-5000
3639	logro	성취	Top3001-5000
3640	mecanismo	기제, 메커니즘	Top3001-5000
3641	miren	보세요	Top3001-5000
3642	negativa	부정적인, 거절	Top3001-5000
3643	ocupado	바쁜, 점유된	Top3001-5000
3644	olvido	잊다, 망각	Top3001-5000
3645	orto	일출, 엉덩이 (속어)	Top3001-5000
3646	parada	정류장, 멈춘	Top3001-5000
3647	poderoso	강력한	Top3001-5000
3648	portada	표지, 커버	Top3001-5000
3649	previo	이전의, 사전의	Top3001-5000
3650	produjo	생산했다, 일으켰다	Top3001-5000
3651	profesión	직업	Top3001-5000
3652	puebla	푸에블라 (멕시코 지명)	Top3001-5000
3653	raíces	뿌리 (복수)	Top3001-5000
3654	rechazo	거부, 거절	Top3001-5000
3655	refiero	나는 언급하다, 가리키다	Top3001-5000
3656	reflexión	반성, 성찰	Top3001-5000
3657	rescate	구조, 몸값	Top3001-5000
3658	situado	위치한, 자리잡은	Top3001-5000
3659	tesis	논문, 학위논문	Top3001-5000
3660	tía	이모, 고모	Top3001-5000
3661	ventajas	장점, 이점	Top3001-5000
3663	votantes	유권자, 투표자	Top3001-5000
3664	órgano	기관, 장기, 오르간	Top3001-5000
3665	órganos	기관, 장기 (복수)	Top3001-5000
3666	alas	날개들	Top3001-5000
3667	amigas	여자친구들	Top3001-5000
3668	aprende	배우다 (3인칭)	Top3001-5000
3669	armadas	무장한, 군대의 (여성 복수)	Top3001-5000
3671	asegura	보장하다, 확언하다	Top3001-5000
3672	atender	돌보다, 응대하다	Top3001-5000
3673	autonomía	자치, 자율성	Top3001-5000
3675	botella	병	Top3001-5000
3676	básico	기본적인, 기초의	Top3001-5000
3677	cajas	상자	Top3001-5000
3678	campeonato	선수권 대회, 챔피언십	Top3001-5000
3679	cantidades	양, 수량 (복수)	Top3001-5000
3680	cerro	언덕, 산	Top3001-5000
3681	ciertamente	확실히	Top3001-5000
3682	coger	잡다, 타다	Top3001-5000
3683	colegios	학교, 단체 (복수)	Top3001-5000
3684	composición	구성, 작곡, 작문	Top3001-5000
3686	condena	유죄 판결, 형벌	Top3001-5000
3688	consigo	내가 얻는다, 그와 함께	Top3001-5000
3689	constituye	구성하다 (3인칭)	Top3001-5000
3690	continua	지속적인, 계속되는	Top3001-5000
3691	creciente	증가하는, 성장하는	Top3001-5000
3692	criterio	기준, 판단	Top3001-5000
3693	críticos	비판적인, 비평가들	Top3001-5000
3694	daría	내가 줄 것이다	Top3001-5000
3695	data	데이터, 날짜	Top3001-5000
3696	define	정의하다 (3인칭)	Top3001-5000
3697	digamos	말해보자	Top3001-5000
3698	electorales	선거의	Top3001-5000
3699	emociones	감정, 정서	Top3001-5000
3700	empiezan	그들이 시작하다	Top3001-5000
3701	entienden	그들은 이해한다	Top3001-5000
3702	espiritual	영적인, 정신적인	Top3001-5000
3703	femenina	여성의 (여성형)	Top3001-5000
3704	fiel	충실한, 신실한	Top3001-5000
3705	fortuna	행운, 재산	Top3001-5000
3706	gabinete	내각, 사무실	Top3001-5000
3707	go	고	Top3001-5000
3708	guillermo	기예르모 (인명)	Top3001-5000
3709	gustado	마음에 든	Top3001-5000
3710	habiendo	가지고 있는 (진행형)	Top3001-5000
3711	huelga	파업	Top3001-5000
3712	inicia	시작하다 (3인칭)	Top3001-5000
3713	instagram	인스타그램	Top3001-5000
3714	instalación	설치, 시설	Top3001-5000
3715	lanza	던지다, 창	Top3001-5000
3716	limpia	깨끗한, 청소한다	Top3001-5000
3717	manual	수동의, 매뉴얼	Top3001-5000
3718	maravilloso	멋진, 훌륭한	Top3001-5000
3719	mate	죽여라, 마테차	Top3001-5000
3720	menciona	언급하다 (3인칭)	Top3001-5000
3721	miami	마이애미	Top3001-5000
3722	muchachos	소년들, 청년들	Top3001-5000
3723	muestras	견본, 샘플, 보여주다	Top3001-5000
3724	negativo	부정적인, 음성의	Top3001-5000
3725	obama	오바마 (인명)	Top3001-5000
3726	oración	기도, 문장	Top3001-5000
3727	orgulloso	자랑스러운	Top3001-5000
3728	parcial	부분적인, 편파적인	Top3001-5000
3729	permitió	허용했다, 가능하게 했다	Top3001-5000
3730	producen	생산하다 (3인칭 복수)	Top3001-5000
3731	quitar	없애다, 제거하다, 벗기다	Top3001-5000
3732	recientes	최근의 (복수)	Top3001-5000
3733	religiosas	종교적인 (여성 복수)	Top3001-5000
3734	respectivamente	각각, 각자	Top3001-5000
3735	ridículo	우스꽝스러운, 말도 안 되는	Top3001-5000
3736	sabia	현명한	Top3001-5000
3738	sergio	세르히오 (인명)	Top3001-5000
3739	sesiones	회기, 세션	Top3001-5000
3740	socios	동업자들, 파트너들	Top3001-5000
3741	suave	부드러운	Top3001-5000
3742	tendrás	너는 가질 것이다	Top3001-5000
3743	teresa	테레사 (인명)	Top3001-5000
3744	territorios	영토, 지역	Top3001-5000
3745	tira	던진다, 당긴다	Top3001-5000
3746	transformación	변환, 변형	Top3001-5000
3748	universitaria	대학의, 대학생 (여성)	Top3001-5000
3749	world	세계 (영어)	Top3001-5000
3750	académico	학문의, 학술의	Top3001-5000
3751	actriz	여배우	Top3001-5000
3752	actualización	업데이트, 갱신	Top3001-5000
3753	adicional	추가의, 부가적인	Top3001-5000
3754	alemanes	독일인들	Top3001-5000
3755	amarillo	노란색	Top3001-5000
3756	aprovechar	활용하다, 이용하다	Top3001-5000
3757	basa	근거하다, 기초하다	Top3001-5000
3758	bello	아름다운	Top3001-5000
3759	bravo	잘했다, 용감하다	Top3001-5000
3760	cabezas	머리	Top3001-5000
3761	catalán	카탈루냐의, 카탈루냐어	Top3001-5000
3762	cercana	가까운 (여성형)	Top3001-5000
3763	charles	찰스	Top3001-5000
3764	city	도시	Top3001-5000
3765	coalición	연합, 연정	Top3001-5000
3766	coches	자동차들	Top3001-5000
3767	combatir	맞서 싸우다, 퇴치하다	Top3001-5000
3768	coordinación	조정, 협력	Top3001-5000
3769	culto	숭배, 교양 있는	Top3001-5000
3770	dato	자료, 데이터	Top3001-5000
3771	dependiendo	의존하는, ~에 따라	Top3001-5000
3773	dioses	신들	Top3001-5000
3774	distinta	다른, 구별되는 (여성형)	Top3001-5000
3775	efectivamente	실제로, 사실상	Top3001-5000
3776	electrónica	전자의, 전자공학	Top3001-5000
3778	empresario	기업가, 사업가	Top3001-5000
3779	escucho	나는 듣다	Top3001-5000
3780	esencial	본질적인, 필수적인	Top3001-5000
3781	espada	검, 칼	Top3001-5000
3782	expresar	표현하다	Top3001-5000
3783	flujo	흐름, 유동	Top3001-5000
3784	galería	갤러리, 화랑	Top3001-5000
3785	garantía	보증, 보장	Top3001-5000
3786	gasolina	휘발유	Top3001-5000
3787	habana	아바나 (쿠바 수도)	Top3001-5000
3788	hiciera	했더라면	Top3001-5000
3789	hilo	실, 실마리	Top3001-5000
3790	indio	인도인, 인디언	Top3001-5000
3791	indígena	원주민의, 토착의	Top3001-5000
3792	interesados	관심 있는, 이해관계자	Top3001-5000
3793	jack	잭	Top3001-5000
3794	jajajaja	하하하하 (웃음)	Top3001-5000
3795	laborales	노동의, 직업의	Top3001-5000
3796	latinoamérica	라틴아메리카	Top3001-5000
3797	liberales	자유주의의, 진보적인	Top3001-5000
3800	mínima	최소의 (여성형)	Top3001-5000
3801	móviles	모바일, 휴대전화 (복수)	Top3001-5000
3802	preparar	준비하다	Top3001-5000
3803	propietario	소유자, 주인	Top3001-5000
3804	protagonista	주인공, 주역	Top3001-5000
3805	quito	키토 (에콰도르 수도)	Top3001-5000
3806	química	화학	Top3001-5000
3807	realizan	실행하다 (3인칭 복수)	Top3001-5000
3808	revela	밝히다, 드러내다	Top3001-5000
3809	rusa	러시아 여자	Top3001-5000
3810	sentirse	느끼다	Top3001-5000
3811	sienta	앉다, 느끼다	Top3001-5000
3812	siria	시리아	Top3001-5000
3813	sufrido	겪은, 고통받은	Top3001-5000
3814	tengamos	우리가 가지다	Top3001-5000
3815	totalidad	전체, 총체	Top3001-5000
3816	tratados	조약, 다뤄진	Top3001-5000
3817	up	위로 (영어)	Top3001-5000
3818	urbana	도시의 (여성형)	Top3001-5000
3819	versiones	버전, 판	Top3001-5000
3820	violación	위반, 강간	Top3001-5000
3821	vivía	살고 있었다	Top3001-5000
3822	volviendo	돌아오고 있다	Top3001-5000
3823	acompañado	동반된, 함께 있는	Top3001-5000
3824	alex	알렉스	Top3001-5000
3825	alimentación	영양 섭취, 식품 공급	Top3001-5000
3826	alonso	알론소 (인명)	Top3001-5000
3827	alternativas	대안, 선택지	Top3001-5000
3828	anuncios	광고, 공지	Top3001-5000
3829	británico	영국의	Top3001-5000
3830	combinación	조합	Top3001-5000
3831	conocía	알고 있었다	Top3001-5000
3832	cultivo	재배, 경작	Top3001-5000
3834	células	세포들	Top3001-5000
3835	césar	세사르	Top3001-5000
3836	desconocido	알려지지 않은, 낯선	Top3001-5000
3838	dueños	주인, 소유주 (복수)	Top3001-5000
3839	echo	내가 던진다, 그립다	Top3001-5000
3840	efectiva	효과적인 (여성형)	Top3001-5000
3841	embajada	대사관	Top3001-5000
3842	empecé	내가 시작했다	Top3001-5000
3843	específico	특정한, 구체적인	Top3001-5000
3844	fijo	고정된, 확정된	Top3001-5000
3846	gris	회색	Top3001-5000
3847	gráfico	그래픽, 도표	Top3001-5000
3848	guarda	보관한다, 지킨다	Top3001-5000
3849	históricos	역사적인 (복수)	Top3001-5000
3850	hospitales	병원 (복수)	Top3001-5000
3851	héroes	영웅들	Top3001-5000
3852	incluidos	포함된 (복수)	Top3001-5000
3853	inmediata	즉각적인 (여성형)	Top3001-5000
3854	ira	분노	Top3001-5000
3855	jean	진, 장	Top3001-5000
3856	juvenil	청소년의, 젊은	Top3001-5000
3857	largas	긴	Top3001-5000
3858	literalmente	문자 그대로	Top3001-5000
3861	manifestación	시위, 표현	Top3001-5000
3862	matemáticas	수학	Top3001-5000
3863	mecanismos	기제, 메커니즘 (복수)	Top3001-5000
3864	moto	오토바이	Top3001-5000
3865	ordenó	명령했다, 정돈했다	Top3001-5000
3866	oír	듣다	Top3001-5000
3868	pagos	지불, 결제 (복수)	Top3001-5000
3869	pasamos	우리가 지나간다, 보낸다	Top3001-5000
3870	pesca	낚시, 어업	Top3001-5000
3871	pinta	모습, 칠하다, 파인트	Top3001-5000
3872	plazas	광장, 자리 (복수)	Top3001-5000
3873	posesión	소유	Top3001-5000
3874	prioridad	우선순위	Top3001-5000
3875	reglamento	규정, 규칙	Top3001-5000
3876	respetar	존중하다, 지키다	Top3001-5000
3877	rurales	시골의, 농촌의	Top3001-5000
3878	sacó	꺼냈다	Top3001-5000
3879	salsa	소스	Top3001-5000
3880	salta	뛰다	Top3001-5000
3881	separación	분리, 별거	Top3001-5000
3882	sucedido	일어난	Top3001-5000
3883	tasas	비율, 세금 (복수)	Top3001-5000
3884	tesoro	보물, 자기야	Top3001-5000
3885	toledo	톨레도 (지명)	Top3001-5000
3886	toneladas	톤 (무게 단위)	Top3001-5000
3887	tribunales	법원, 재판소 (복수)	Top3001-5000
3888	uu	EE.UU. (미국 약자)	Top3001-5000
3889	zaragoza	사라고사 (지명)	Top3001-5000
3890	éstos	이것들	Top3001-5000
3891	ética	윤리, 윤리학	Top3001-5000
3892	acaban	끝낸다, 막 했다	Top3001-5000
3893	acero	강철	Top3001-5000
3894	ala	날개	Top3001-5000
3895	aparato	기구, 기계	Top3001-5000
3896	armado	무장한	Top3001-5000
3897	autobús	버스	Top3001-5000
3898	barra	막대, 바	Top3001-5000
3899	bicicleta	자전거	Top3001-5000
3900	bolsillo	주머니	Top3001-5000
3901	busco	나는 찾다	Top3001-5000
3902	camiseta	티셔츠	Top3001-5000
3904	cinta	테이프, 리본	Top3001-5000
3905	cirugía	수술, 외과	Top3001-5000
3906	coca	코카 (잎), 콜라	Top3001-5000
3907	comparte	공유하다 (3인칭)	Top3001-5000
3908	creando	창조하는 (진행형)	Top3001-5000
3909	decían	말하고 있었다	Top3001-5000
3910	departamentos	부서, 아파트 (복수)	Top3001-5000
3911	determinado	결정된, 특정한	Top3001-5000
3912	dolores	고통, 아픔 (복수)	Top3001-5000
3913	domicilio	주소, 거주지	Top3001-5000
3914	dominicana	도미니카의 (여성형)	Top3001-5000
3915	escenas	장면, 씬 (복수)	Top3001-5000
3916	esclavos	노예들	Top3001-5000
3918	estatales	국가의, 국립의	Top3001-5000
3919	existentes	기존의, 존재하는	Top3001-5000
3920	explosión	폭발	Top3001-5000
3921	extrema	극단적인 (여성형)	Top3001-5000
3922	falla	실패, 결함	Top3001-5000
3923	fans	팬들	Top3001-5000
3924	firmas	서명, 회사 (복수)	Top3001-5000
3925	gatos	고양이들	Top3001-5000
3926	gil	바보 (속어), 길 (인명)	Top3001-5000
3927	guardar	보관하다, 간직하다	Top3001-5000
3928	gustaba	좋아했다	Top3001-5000
3929	hogares	가정, 가구 (복수)	Top3001-5000
3930	informa	알리다 (3인칭)	Top3001-5000
3931	inocente	무죄의, 순진한	Top3001-5000
3932	internos	내부의, 내면의	Top3001-5000
