rank,word,pos,gender,ko,freq,cum_pct,region,cefr
2937,مثير,,,"흥미로운, 자극적인",,,Top3000,
2938,مسافة,,,거리,,,Top3000,
2939,مشترك,,,"공통의, 공유된",,,Top3000,
2940,مفتوحة,,,열린 (여성),,,Top3000,
2941,مقاومة,,,저항,,,Top3000,
2942,منصب,,,"직위, 자리",,,Top3000,
2943,ميلاد,,,"탄생, 생일",,,Top3000,
2944,نظم,,,"시스템, 조직하다",,,Top3000,
2945,وادي,,,"계곡, 와디",,,Top3000,
2946,وبذلك,,,그리고 이로써,,,Top3000,
2947,وتقول,,,그리고 그녀가 말한다,,,Top3000,
2948,وطنية,,,"국가의, 민족의",,,Top3000,
2949,يتضمن,,,포함하다,,,Top3000,
2950,يتطلب,,,필요로 하다,,,Top3000,
2951,يرغب,,,"원하다, 바라다",,,Top3000,
2952,يضع,,,"놓다, 두다",,,Top3000,
2953,يقرب,,,"가까워지다, 약 ~이다",,,Top3000,
2954,يمنع,,,"금지하다, 막다",,,Top3000,
2955,l,,,L (알파벳),,,Top3000,
2956,x,,,X (알파벳),,,Top3000,
2957,أحياء,,,"산 자들, 동네들",,,Top3000,
2958,أعد,,,"준비하다, 약속하다",,,Top3000,
2959,استخدمت,,,"사용되었다, 사용했다",,,Top3000,
2960,استمرت,,,계속되었다,,,Top3000,
2961,البلدية,,,"시의, 지방 자치의",,,Top3000,
2962,البنية,,,"구조, 기반",,,Top3000,
2963,التراث,,,"유산, 전통",,,Top3000,
2964,التونسي,,,튀니지의 (남성형),,,Top3000,
2965,الجماعة,,,"단체, 집단",,,Top3000,
2966,الخطر,,,위험,,,Top3000,
2967,الخطوة,,,"걸음, 단계",,,Top3000,
2968,الدليل,,,"증거, 안내자",,,Top3000,
2969,الرياضي,,,"스포츠의, 운동선수",,,Top3000,
2970,الزمان,,,"시간, 시대",,,Top3000,
2971,الشريف,,,"고귀한, 샤리프",,,Top3000,
2972,الفور,,,"즉시, 곧",,,Top3000,
2973,القانوني,,,"법적인, 합법적인",,,Top3000,
2974,القلق,,,"걱정, 불안",,,Top3000,
2975,الكمبيوتر,,,컴퓨터,,,Top3000,
2976,الكويتي,,,쿠웨이트의,,,Top3000,
2977,المشتركة,,,"공동의, 공통의",,,Top3000,
2978,المفتوحة,,,"열린, 개방된",,,Top3000,
2979,النفسية,,,"심리적인, 정신의",,,Top3000,
2980,النهر,,,강,,,Top3000,
2981,الهوية,,,"정체성, 신분",,,Top3000,
2982,امي,,,내 어머니,,,Top3000,
2983,بأني,,,내가 ~라고 (전치사+접속사+대명사),,,Top3000,
2984,بالأسفل,,,"아래에, 밑에",,,Top3000,
2985,بجامعة,,,대학에서,,,Top3000,
2986,بحر,,,바다,,,Top3000,
2987,بشار,,,바샤르 (이름),,,Top3000,
2988,تحقق,,,"확인하다, 실현되다",,,Top3000,
2989,تراجع,,,"물러서라, 후퇴",,,Top3000,
2990,ترتيب,,,"순서, 정리",,,Top3000,
2991,تفكر,,,생각하다,,,Top3000,
2992,تقل,,,말하지 마라,,,Top3000,
2993,تموز,,,7월,,,Top3000,
2994,جد,,,"할아버지, 진지한",,,Top3000,
2995,جزر,,,"섬들, 당근",,,Top3000,
2996,جوجل,,,구글,,,Top3000,
2997,حادثة,,,"사고, 사건 (여성형)",,,Top3000,
2998,حلول,,,"해결책들, 도래",,,Top3000,
2999,خليل,,,"칼릴 (이름), 친구",,,Top3000,
3000,رأسه,,,그의 머리,,,Top3000,
3001,رعاية,,,"돌봄, 보살핌",,,Top4000,
3002,رمز,,,"기호, 코드, 상징",,,Top4000,
3003,ريتشارد,,,리처드 (인명),,,Top4000,
3004,سريعة,,,빠른 (여성),,,Top4000,
3005,سعيدة,,,행복하다,,,Top4000,
3006,سلامة,,,"안전, 무사함",,,Top4000,
3007,سليم,,,"건전한, 살림 (이름)",,,Top4000,
3008,صح,,,"맞아, 옳아",,,Top4000,
3009,عامين,,,2년,,,Top4000,
3010,عدن,,,아덴 (도시),,,Top4000,
3011,فكيف,,,그러면 어떻게,,,Top4000,
3012,فنحن,,,그래서 우리는,,,Top4000,
3013,لأكثر,,,"더 많이, ~이상",,,Top4000,
3014,لإعادة,,,되돌리기 위해,,,Top4000,
3015,لشركة,,,회사를 위한,,,Top4000,
3016,لقب,,,"별명, 칭호",,,Top4000,
3017,لكنهم,,,하지만 그들은,,,Top4000,
3018,للقيام,,,~하기 위해,,,Top4000,
3019,ملكة,,,여왕,,,Top4000,
3020,نسمة,,,명 (인구 단위),,,Top4000,
3021,نعيش,,,우리는 산다,,,Top4000,
3022,هاتف,,,전화,,,Top4000,
3023,والد,,,아버지,,,Top4000,
3024,ورقة,,,"종이 한 장, 잎",,,Top4000,
3025,يتمكن,,,~할 수 있다,,,Top4000,
3026,يذهب,,,가다,,,Top4000,
3027,يعيشون,,,그들이 산다,,,Top4000,
3028,آذار,,,3월,,,Top4000,
3029,أسلحة,,,무기들,,,Top4000,
3030,أسلوب,,,"방식, 스타일",,,Top4000,
3031,أصلا,,,"원래, 본래",,,Top4000,
3032,أكن,,,"있다, 되다",,,Top4000,
3033,أنظمة,,,"체제들, 시스템들",,,Top4000,
3034,إس,,,에스 (글자),,,Top4000,
3035,إقامة,,,"거주, 체류",,,Top4000,
3036,ابنة,,,딸,,,Top4000,
3037,ابنه,,,그의 아들,,,Top4000,
3038,استطاع,,,할 수 있었다,,,Top4000,
3039,استعمال,,,사용,,,Top4000,
3040,اكتشاف,,,발견,,,Top4000,
3041,الأسماء,,,이름들,,,Top4000,
3042,الأغنية,,,노래,,,Top4000,
3043,الأنظمة,,,"체제들, 정권들",,,Top4000,
3044,الإعلامي,,,"언론의, 미디어의",,,Top4000,
3045,الجرائم,,,범죄들,,,Top4000,
3046,الجلد,,,"피부, 가죽",,,Top4000,
3047,الحبيب,,,"연인, 사랑하는 이",,,Top4000,
3048,الحجب,,,"차단, 가림",,,Top4000,
3049,الخطة,,,계획,,,Top4000,
3050,الدائرة,,,"부서, 원",,,Top4000,
3051,السهل,,,"쉬운, 평원",,,Top4000,
3052,الشتاء,,,겨울,,,Top4000,
3053,الشكر,,,감사,,,Top4000,
3054,الصحيفة,,,신문,,,Top4000,
3055,الطبي,,,의료의,,,Top4000,
3056,العقوبات,,,"제재, 처벌",,,Top4000,
3057,العناصر,,,"요소들, 성분들",,,Top4000,
3058,الغضب,,,분노,,,Top4000,
3059,المدنيين,,,민간인들,,,Top4000,
3060,المسألة,,,"문제, 사안",,,Top4000,
3061,المساء,,,저녁,,,Top4000,
3062,المستخدمة,,,사용된,,,Top4000,
3063,المفضلة,,,가장 좋아하는(여성형),,,Top4000,
3064,النتيجة,,,"결과, 점수",,,Top4000,
3065,ايران,,,이란,,,Top4000,
3066,بوضع,,,놓는 것으로,,,Top4000,
3067,تأسيس,,,"설립, 창립",,,Top4000,
3068,تأكيد,,,"확인, 확신",,,Top4000,
3069,تبادل,,,"교환, 상호교류",,,Top4000,
3070,تحديث,,,"업데이트, 현대화",,,Top4000,
3071,تحليل,,,분석,,,Top4000,
3072,تذهب,,,가다,,,Top4000,
3073,تستمر,,,계속하다,,,Top4000,
3074,تعطي,,,"너는 준다, 그녀가 준다",,,Top4000,
3075,تعليق,,,"댓글, 중단",,,Top4000,
3076,حديثا,,,최근에,,,Top4000,
3077,حزيران,,,6월,,,Top4000,
3078,حضور,,,"참석, 출석",,,Top4000,
3079,خطط,,,계획들,,,Top4000,
3080,دا,,,이것 (구어),,,Top4000,
3081,دينية,,,종교적인 (여성형),,,Top4000,
3082,شروط,,,조건들,,,Top4000,
3083,ضخمة,,,거대한 (여성),,,Top4000,
3084,عامر,,,"아미르 (이름), 번성한",,,Top4000,
3085,غضون,,,"~ 사이에, ~안에",,,Top4000,
3086,فورا,,,즉시,,,Top4000,
3087,فيك,,,네 안에,,,Top4000,
3088,قدما,,,앞으로,,,Top4000,
3089,قرأت,,,읽었다,,,Top4000,
3090,قمنا,,,"우리가 했다, 일어났다",,,Top4000,
3091,لكني,,,하지만 나는,,,Top4000,
3092,للشباب,,,청년들을 위한,,,Top4000,
3093,محامي,,,변호사,,,Top4000,
3094,منتدى,,,포럼,,,Top4000,
3095,ميت,,,죽은,,,Top4000,
3096,وطني,,,"국가의, 애국의",,,Top4000,
3097,يعانون,,,고통받다,,,Top4000,
3098,يورو,,,유로,,,Top4000,
3099,de,,,de (외래어),,,Top4000,
3100,آب,,,8월,,,Top4000,
3101,أحدث,,,"최신의, 야기하다",,,Top4000,
3102,أظهرت,,,보여주었다,,,Top4000,
3103,أقدر,,,"내가 할 수 있다, 평가하다",,,Top4000,
3104,أمنية,,,"보안의, 소원",,,Top4000,
3105,اتصل,,,"전화하다, 연락하다",,,Top4000,
3106,الأوراق,,,"종이, 서류들",,,Top4000,
3107,الإجابة,,,대답,,,Top4000,
3108,الإدارية,,,행정의,,,Top4000,
3109,الإصلاح,,,"개혁, 수리",,,Top4000,
3110,الاعتراف,,,"인정, 고백",,,Top4000,
3111,الانتخابية,,,선거의,,,Top4000,
3112,الاولى,,,첫 번째 (여성),,,Top4000,
3113,البابا,,,교황,,,Top4000,
3114,البدء,,,시작,,,Top4000,
3115,التمييز,,,"차별, 구별",,,Top4000,
3116,الجائزة,,,상,,,Top4000,
3117,الحصار,,,"봉쇄, 포위",,,Top4000,
3118,الحكومي,,,정부의,,,Top4000,
3119,الخطوط,,,"선들, 항공사",,,Top4000,
3120,الدفع,,,"지불, 밀기",,,Top4000,
3121,السلامة,,,"안전, 무사",,,Top4000,
3122,السلطان,,,술탄,,,Top4000,
3123,الصحفي,,,"기자, 언론의",,,Top4000,
3124,الضرائب,,,세금,,,Top4000,
3125,العرش,,,"왕좌, 왕위",,,Top4000,
3126,الفرد,,,개인,,,Top4000,
3127,الكهربائية,,,전기의,,,Top4000,
3128,المقاطعة,,,"지역, 군, 구역",,,Top4000,
3129,المنازل,,,"집들, 가정들",,,Top4000,
3130,الميدان,,,"광장, 현장",,,Top4000,
3131,النفسي,,,심리적인,,,Top4000,
3132,باتجاه,,,~방향으로,,,Top4000,
3133,بيني,,,나 사이에,,,Top4000,
3134,تجارة,,,"무역, 상업",,,Top4000,
3135,تركي,,,터키의,,,Top4000,
3136,تعلن,,,발표하다,,,Top4000,
3137,تمويل,,,"자금 조달, 금융",,,Top4000,
3138,تواجه,,,직면하다,,,Top4000,
3139,توجيه,,,"지시, 안내",,,Top4000,
3140,جودة,,,품질,,,Top4000,
3141,حبيبي,,,"내 사랑, 자기야",,,Top4000,
3142,حر,,,"자유로운, 더운",,,Top4000,
3143,عادت,,,돌아왔다 (여성형),,,Top4000,
3144,عالي,,,높은,,,Top4000,
3145,عزيزي,,,"나의 사랑하는, 친애하는",,,Top4000,
3146,عملها,,,"그녀의 일, 그것의 작동",,,Top4000,
3147,عيني,,,내 눈,,,Top4000,
3148,قانونية,,,법적인,,,Top4000,
3149,قنوات,,,"채널들, 운하들",,,Top4000,
3150,كاملا,,,완전히,,,Top4000,
3151,كوبا,,,쿠바,,,Top4000,
3152,لأني,,,내가 ~때문에,,,Top4000,
3153,لتقديم,,,제공하기 위해,,,Top4000,
3154,لزيادة,,,증가시키기 위해,,,Top4000,
3155,لشخص,,,누군가에게,,,Top4000,
3156,متن,,,"본문, ~의 위에",,,Top4000,
3157,متنوعة,,,다양한,,,Top4000,
3158,مثلي,,,나처럼,,,Top4000,
3159,مستويات,,,"수준들, 레벨들",,,Top4000,
3160,مضت,,,지나갔다 (여성형),,,Top4000,
3161,ملاحظة,,,"메모, 관찰",,,Top4000,
3162,ممثل,,,"배우, 대표",,,Top4000,
3163,هلا,,,~하지 않을래,,,Top4000,
3164,هوية,,,"신분, 정체성",,,Top4000,
3165,وأخيرا,,,그리고 마지막으로,,,Top4000,
3166,وحيد,,,"외로운, 혼자",,,Top4000,
3167,وخلال,,,그리고 ~동안,,,Top4000,
3168,وظائف,,,"직업들, 기능들",,,Top4000,
3169,وعد,,,약속,,,Top4000,
3170,وعمل,,,"그리고 일, 일했다",,,Top4000,
3171,وقبل,,,그리고 ~전에,,,Top4000,
3172,وليد,,,"왈리드 (이름), 신생아",,,Top4000,
3173,يؤكد,,,"확인하다, 강조하다",,,Top4000,
3174,يعقوب,,,야쿠브 (야곱),,,Top4000,
3175,يقتل,,,죽이다 (3인칭),,,Top4000,
3176,يمتلك,,,"가지고 있다, 소유하다",,,Top4000,
3177,يمكنكم,,,너희들이 할 수 있다,,,Top4000,
3178,at,,,at (영어),,,Top4000,
3179,أصغر,,,"더 작은, 더 어린",,,Top4000,
3180,أناس,,,사람들,,,Top4000,
3181,أنفسنا,,,우리 자신,,,Top4000,
3182,إثارة,,,"흥분, 자극",,,Top4000,
3183,إقليم,,,"지역, 지방",,,Top4000,
3184,احب,,,"좋아하다, 사랑하다",,,Top4000,
3185,اكتشفت,,,발견했다,,,Top4000,
3186,الأحوال,,,"상태, 상황",,,Top4000,
3187,الأدلة,,,증거들,,,Top4000,
3188,الأسنان,,,치아들,,,Top4000,
3189,الأصوات,,,"목소리들, 투표들",,,Top4000,
3190,الاتجاه,,,"방향, 경향",,,Top4000,
3191,الاستقلال,,,독립,,,Top4000,
3192,البخاري,,,부카리 (학자),,,Top4000,
3193,التخلص,,,"제거, 처리",,,Top4000,
3194,الجزائري,,,알제리의,,,Top4000,
3195,الحجم,,,"크기, 부피",,,Top4000,
3196,الرئاسة,,,대통령직,,,Top4000,
3197,الرياح,,,바람들,,,Top4000,
3198,السفارة,,,대사관,,,Top4000,
3199,الطرف,,,"당사자, 끝",,,Top4000,
3200,العاشرة,,,"열 번째 (여성), 10시",,,Top4000,
3201,الفجر,,,"새벽, 파즈르",,,Top4000,
3202,القضائية,,,사법의,,,Top4000,
3203,القهوة,,,커피,,,Top4000,
3204,الكاملة,,,완전한 (여성형),,,Top4000,
3205,المخرج,,,"감독, 출구",,,Top4000,
3206,المشاعر,,,"감정들, 정서",,,Top4000,
3207,المقدمة,,,"서론, 선두",,,Top4000,
3208,الموجود,,,"존재하는, 있는",,,Top4000,
3209,الناحية,,,"측면, 방향",,,Top4000,
3210,النشر,,,"출판, 배포",,,Top4000,
3211,الوكالة,,,"기관, 대리점",,,Top4000,
3212,بدا,,,"보였다, 나타났다",,,Top4000,
3213,بضع,,,"몇몇, 약간의",,,Top4000,
3214,بلاده,,,그의 나라,,,Top4000,
3215,بو,,,보(이름),,,Top4000,
3216,تأمين,,,"보험, 보장",,,Top4000,
3217,توقيع,,,서명,,,Top4000,
3218,توم,,,톰 (이름),,,Top4000,
3219,حسابات,,,"계좌들, 계산들",,,Top4000,
3220,خارجية,,,"외교의, 외부의",,,Top4000,
3221,درس,,,"수업, 공부했다",,,Top4000,
3222,دم,,,"피, 혈액",,,Top4000,
3223,ساهم,,,기여했다,,,Top4000,
3224,سباق,,,"경주, 시합",,,Top4000,
3225,سنويا,,,"연간, 매년",,,Top4000,
3226,سيناء,,,시나이,,,Top4000,
3227,صرح,,,"선언했다, 건물",,,Top4000,
3228,طريقه,,,"그의 방식, 그의 길",,,Top4000,
3229,عقود,,,"계약들, 십년들",,,Top4000,
3230,عملا,,,"일로써, 실행하며",,,Top4000,
3231,فقدت,,,"내가 잃었다, 그녀가 잃었다",,,Top4000,
3232,لأننا,,,우리는 ~이기 때문에,,,Top4000,
3233,لغات,,,언어들,,,Top4000,
3234,مبلغ,,,금액,,,Top4000,
3235,مجالات,,,"분야들, 영역들",,,Top4000,
3236,مدارس,,,학교들,,,Top4000,
3237,مراجعة,,,"검토, 리뷰",,,Top4000,
3238,مسار,,,"경로, 진로",,,Top4000,
3239,مسبقا,,,"미리, 사전에",,,Top4000,
3240,مكتوب,,,쓰여진,,,Top4000,
3241,مميز,,,특별한,,,Top4000,
3242,موافقة,,,"동의, 합의 (여성형)",,,Top4000,
3243,نجح,,,성공했다,,,Top4000,
3244,نيوز,,,뉴스,,,Top4000,
3245,وعند,,,그리고 ~에서,,,Top4000,
3246,وليست,,,그리고 ~이 아니다 (여성형),,,Top4000,
3247,ياسر,,,야세르 (이름),,,Top4000,
3248,يخص,,,"~에 속하다, ~에 관련되다",,,Top4000,
3249,يشارك,,,참여하다,,,Top4000,
3250,أصيب,,,부상당하다,,,Top4000,
3251,أظن,,,"생각하다, 추측하다",,,Top4000,
3252,إي,,,"네, 그래",,,Top4000,
3253,إيطاليا,,,이탈리아,,,Top4000,
3254,ابراهيم,,,이브라힘 (아브라함),,,Top4000,
3255,اقرأ,,,읽어라,,,Top4000,
3256,الأساس,,,"기초, 기반",,,Top4000,
3257,الأطراف,,,"당사자들, 사지",,,Top4000,
3258,الإسباني,,,스페인의,,,Top4000,
3259,الاسلام,,,이슬람,,,Top4000,
3260,التوالي,,,"연속, 순서",,,Top4000,
3261,الذاتية,,,"자기의, 자전적인",,,Top4000,
3262,الذكرى,,,"기념일, 추억",,,Top4000,
3263,الراحة,,,"휴식, 편안함",,,Top4000,
3264,الرسم,,,"그림, 수수료",,,Top4000,
3265,الرسوم,,,"그림들, 수수료들",,,Top4000,
3266,الزراعة,,,농업,,,Top4000,
3267,السلوك,,,"행동, 태도",,,Top4000,
3268,الشهيرة,,,유명한 (여성형),,,Top4000,
3269,الشيوخ,,,"원로들, 상원",,,Top4000,
3270,الصيد,,,"사냥, 낚시",,,Top4000,
3271,الطويلة,,,긴 (여성형),,,Top4000,
3272,القومية,,,"민족의, 국가의",,,Top4000,
3273,المشاركين,,,참가자들,,,Top4000,
3274,المقابل,,,"맞은편, 대가",,,Top4000,
3275,المقدسة,,,성스러운,,,Top4000,
3276,النهضة,,,"르네상스, 부흥",,,Top4000,
3277,بصوت,,,큰 소리로,,,Top4000,
3278,بلدية,,,"시의, 지방의",,,Top4000,
3279,تاريخية,,,역사적인,,,Top4000,
3280,تسعى,,,"추구하다, 노력하다",,,Top4000,
3281,تضع,,,"놓다, 두다 (현재형)",,,Top4000,
3282,تنتظر,,,기다리다,,,Top4000,
3283,ثالث,,,세번째,,,Top4000,
3284,جابر,,,자비르 (이름),,,Top4000,
3285,حان,,,"때가 되다, 이르다",,,Top4000,
3286,حرف,,,"글자, 문자",,,Top4000,
3287,حكومية,,,정부의,,,Top4000,
3288,دائم,,,"영구적인, 지속적인",,,Top4000,
3289,روبرت,,,로버트 (인명),,,Top4000,
3290,سعادة,,,"행복, 각하",,,Top4000,
3291,سفينة,,,"배, 선박",,,Top4000,
3292,سنتين,,,2년,,,Top4000,
3293,سيطرة,,,"통제, 지배",,,Top4000,
3294,سيما,,,특히,,,Top4000,
3295,صفقة,,,거래,,,Top4000,
3296,ضحايا,,,"희생자들, 피해자들",,,Top4000,
3297,عائلتي,,,내 가족,,,Top4000,
3298,عالميا,,,세계적으로,,,Top4000,
3299,فريد,,,"독특한, 프레드 (이름)",,,Top4000,
3300,فعلت,,,했다,,,Top4000,
3301,فقدان,,,"잃음, 상실",,,Top4000,
3302,قاعة,,,"홀, 강당",,,Top4000,
3303,قريبة,,,가까운(여성),,,Top4000,
3304,قصيدة,,,시,,,Top4000,
3305,قلبك,,,"네 마음, 심장",,,Top4000,
3306,لازم,,,"필요한, 반드시",,,Top4000,
3307,لمواجهة,,,맞서기 위해,,,Top4000,
3308,ليسوا,,,그들은 ~이 아니다,,,Top4000,
3309,متوسط,,,"중간의, 평균",,,Top4000,
3310,مثلما,,,"~처럼, ~같이",,,Top4000,
3311,محتوى,,,"내용, 콘텐츠",,,Top4000,
3312,مطعم,,,"식당, 레스토랑",,,Top4000,
3313,مين,,,누구 (구어),,,Top4000,
3314,والدها,,,그녀의 아버지,,,Top4000,
3315,وجميع,,,그리고 모든,,,Top4000,
3316,وجهي,,,내 얼굴,,,Top4000,
3317,ويعتبر,,,그리고 간주되다,,,Top4000,
3318,يترك,,,"두다, 떠나다",,,Top4000,
3319,يختلف,,,다르다,,,Top4000,
3320,يعرض,,,"보여주다, 전시하다",,,Top4000,
3321,d,,,D (알파벳),,,Top4000,
3322,آخرون,,,다른 사람들,,,Top4000,
3323,أبعد,,,"더 멀리, 가장 먼",,,Top4000,
3324,أتى,,,오다,,,Top4000,
3325,أساسي,,,기본적인,,,Top4000,
3326,أسرع,,,"더 빠른, 서둘러라",,,Top4000,
3327,أسفل,,,아래,,,Top4000,
3328,أفغانستان,,,아프가니스탄,,,Top4000,
3329,ألفا,,,천 (명/개),,,Top4000,
3330,أولاد,,,"아이들, 소년들",,,Top4000,
3331,إنهاء,,,"종료, 끝맺음",,,Top4000,
3332,اتجاه,,,방향,,,Top4000,
3333,اخبار,,,"뉴스, 소식들",,,Top4000,
3334,اسرائيل,,,이스라엘,,,Top4000,
3335,اعتقد,,,생각하다,,,Top4000,
3336,افلام,,,영화들,,,Top4000,
3337,الإعلامية,,,언론의 (여성형),,,Top4000,
3338,الاسبوع,,,"주, 일주일",,,Top4000,
3339,الاعلام,,,"언론, 미디어",,,Top4000,
3340,البوابة,,,"문, 출입구",,,Top4000,
3341,التقارير,,,보고서들,,,Top4000,
3342,الثلج,,,"눈, 얼음",,,Top4000,
3343,الجبال,,,산들,,,Top4000,
3344,الجماعات,,,"단체들, 집단들",,,Top4000,
3345,الحلم,,,꿈,,,Top4000,
3346,الرائعة,,,훌륭한 (여성),,,Top4000,
3347,الزعيم,,,"우두머리, 지도자",,,Top4000,
3348,السوريين,,,시리아인들,,,Top4000,
3349,الشر,,,악,,,Top4000,
3350,الشرقي,,,동쪽의,,,Top4000,
3351,الشروط,,,조건들,,,Top4000,
3352,الشعوب,,,"민족들, 국민들",,,Top4000,
3353,الضفة,,,"서안 지구, 강둑",,,Top4000,
3354,العيون,,,"눈들, 샘들",,,Top4000,
3355,اللواء,,,소장 (군 계급),,,Top4000,
3356,المثليين,,,동성애자들,,,Top4000,
3357,المسار,,,"경로, 트랙",,,Top4000,
3358,المنافسة,,,경쟁,,,Top4000,
3359,الموافق,,,"해당하는, 동의하는",,,Top4000,
3360,النائب,,,"대리인, 의원",,,Top4000,
3361,الهندية,,,인도의 (여성형),,,Top4000,
3362,اليك,,,너에게,,,Top4000,
3363,انتظار,,,기다림,,,Top4000,
3364,اهتمام,,,"관심, 흥미",,,Top4000,
3365,بتقديم,,,제공함으로써,,,Top4000,
