id_suffix	course	dialogue_id	speaker	dialogue_order	target_text	ko_text	romanization	note	tags	context	extra
l2_d12_t05	2	대화12	A	5	LINE, lebih simple.	LINE, 간단.	라인, 르비 심플.	simple = 영어	'{messenger,video_call,friend}'		WhatsApp
l2_d12_t06	2	대화12	B	6	Aku siapin wine.	와인 준비.	아꾸 시아삔 와인.	wine = 영어	'{messenger,video_call,friend}'		WhatsApp
l2_d12_t07	2	대화12	A	7	Wah, sweet sekali.	와, sweet.	와, 스윗 스깔리.		'{messenger,video_call,friend}'		WhatsApp
l2_d12_t08	2	대화12	B	8	Cerita banyak, sudah lama.	이야기 많이, 오래됐어.	쩨리따 바냑, 수다 라마.		'{messenger,video_call,friend}'		WhatsApp
l2_d12_t09	2	대화12	A	9	Aku ada gosip Min-jun!	Min-jun 가십!	아꾸 아다 고십 민준!	gosip = 가십	'{messenger,video_call,friend}'		WhatsApp
l2_d12_t10	2	대화12	B	10	Wah, aku tunggu.	와, 기다려.	와, 아꾸 뚱구.		'{messenger,video_call,friend}'		WhatsApp
l2_d12_t11	2	대화12	A	11	Mantap, pakai earphone.	응, 이어폰.	만땁, 빠까이 이어폰.	earphone = 영어	'{messenger,video_call,friend}'		WhatsApp
l2_d12_t12	2	대화12	B	12	Pasti, kamar tenang.	꼭, 방 차분.	빠스띠, 까마르 뜨낭.		'{messenger,video_call,friend}'		WhatsApp
l2_d12_t13	2	대화12	A	13	Sampai jam 9.	9시.	삼빠이 잠 슴빌란.		'{messenger,video_call,friend}'		WhatsApp
l2_d12_t14	2	대화12	B	14	Sayang, sampai nanti.	자기, 이따 봐.	사양, 삼빠이 난띠.	sayang = 자기 (친근)	'{messenger,video_call,friend}'	친구 사이 친근 호칭	WhatsApp
l1_d13_t01	1	대화13	A	1	Kamu tahu satu, dua, tiga?	하나, 둘, 셋 알아?	까무 따후 사뚜, 두아, 띠가?	satu = 1, dua = 2, tiga = 3	'{essential,numbers}'	숫자 학습	숫자 1-100
l1_d13_t02	1	대화13	B	2	Iya, terus empat, lima.	응, 그리고 4, 5.	이야, 뜨루스 음빳, 리마.	empat = 4, lima = 5	'{essential,numbers}'		숫자
l1_d13_t03	1	대화13	A	3	Sebelas?	11은?	스블라스?	sebelas = 11	'{essential,numbers}'		숫자
l1_d13_t04	1	대화13	B	4	Sebelas, dua belas, dst.	11, 12, 등.	스블라스, 두아 블라스, 단 스뜨루스냐.	dua belas = 12, dst = dan seterusnya 등	'{essential,numbers}'		숫자
l1_d13_t05	1	대화13	A	5	Seratus?	100은?	스라뚜스?	seratus = 100	'{essential,numbers}'		숫자
l1_d13_t06	1	대화13	B	6	Seratus tepat. Seribu = 1000.	100 정각. 1000.	스라뚜스 뜨빳. 스리부 = 천.	seribu = 1000	'{essential,numbers}'		숫자
l1_d14_t01	1	대화14	A	1	Bulan ini bulan apa?	이번 달은?	불란 이니 불란 아빠?	bulan = 달	'{essential,calendar}'	달력	요일·달
l1_d14_t02	1	대화14	B	2	April. Bulan keempat.	4월. 4번째.	아쁘릴. 불란 끄음빳.	keempat = ke + empat 4번째	'{essential,calendar}'		달력
l1_d14_t03	1	대화14	A	3	Senin, Selasa, Rabu...	월, 화, 수...	스닌, 슬라사, 라부...	Senin = 월, Selasa = 화, Rabu = 수	'{essential,calendar}'	요일	요일
l1_d14_t04	1	대화14	B	4	Kamis, Jumat, Sabtu, Minggu.	목, 금, 토, 일.	까미스, 주맛, 삽뚜, 밍구.	Kamis = 목, Jumat = 금	'{essential,calendar}'		요일
l1_d14_t05	1	대화14	A	5	Hari ini?	오늘은?	하리 이니?		'{essential,calendar}'		요일
l1_d14_t06	1	대화14	B	6	Hari Sabtu.	토요일.	하리 삽뚜.		'{essential,calendar}'		요일
l1_d15_t01	1	대화15	A	1	Nomor darurat Indonesia?	인니 응급 번호?	노모르 다루랏 인도네시아?	darurat = 응급	'{essential,emergency}'	응급 번호	응급 번호
l1_d15_t02	1	대화15	B	2	112 untuk semua.	112 모두.	스라뚜스 두아 블라스 운뚝 스무아.		'{essential,emergency}'	인니 통합 응급	응급
l1_d15_t03	1	대화15	A	3	Polisi?	경찰?	뽈리시?	polisi = 경찰	'{essential,emergency}'		응급
l1_d15_t04	1	대화15	B	4	110.	110.	스라뚜스 스뿔루.		'{essential,emergency}'		응급
l1_d15_t05	1	대화15	A	5	Ambulans?	구급차?	암불란스?		'{essential,emergency}'		응급
l1_d15_t06	1	대화15	B	6	118 atau 119.	118 또는 119.	스라뚜스 들라빤 블라스 아따우 스라뚜스 슴빌란 블라스.		'{essential,emergency}'		응급
l1_d16_t01	1	대화16	A	1	Cuaca hari ini gimana?	오늘 날씨?	쭈아짜 하리 이니 기마나?	cuaca = 날씨	'{essential,weather}'	날씨	날씨
l1_d16_t02	1	대화16	B	2	Panas, 32 derajat.	더워, 32도.	빠나스, 띠가 뿔루 두아 드라잣.	derajat = 도	'{essential,weather}'	인니 더위	날씨
l1_d16_t03	1	대화16	A	3	Hujan?	비?	후잔?		'{essential,weather}'		날씨
l1_d16_t04	1	대화16	B	4	Sore mungkin.	오후일지도.	소레 뭉낀.		'{essential,weather}'		날씨
l1_d16_t05	1	대화16	A	5	Bawa payung?	우산?	바와 빠융?	payung = 우산	'{essential,weather}'		날씨
l1_d16_t06	1	대화16	B	6	Pasti, jangan lupa.	꼭, 잊지 마.	빠스띠, 장안 루빠.		'{essential,weather}'		날씨
l1_d17_t01	1	대화17	A	1	Bapak = ayah, Ibu = mama.	Bapak = 아빠, Ibu = 엄마.	바빡 = 아야, 이부 = 마마.	Bapak/Ibu 정중, ayah/mama 친근	'{essential,family}'	가족 호칭	가족 호칭
l1_d17_t02	1	대화17	B	2	Kak = kakak, Dik = adik.	Kak = 형, Dik = 동생.	깍 = 까깍, 딕 = 아딕.	kakak = 형/언니, adik = 동생	'{essential,family}'	연상/연하	가족 호칭
l1_d17_t03	1	대화17	A	3	Mas, Mbak Jawa?	Mas, Mbak 자바?	마스, 음박 자와?		'{essential,family}'	자바식	가족 호칭
l1_d17_t04	1	대화17	B	4	Mas = pria, Mbak = wanita.	Mas = 남, Mbak = 여.	마스 = 쁘리아, 음박 = 와니따.	pria = 남자, wanita = 여자	'{essential,family}'	자바 호칭	가족 호칭
l1_d17_t05	1	대화17	A	5	Om, Tante?	Om, Tante?	옴, 딴떼?		'{essential,family}'	삼촌·이모	가족 호칭
l1_d17_t06	1	대화17	B	6	Om = paman, Tante = bibi.	Om = 삼촌, Tante = 이모.	옴 = 빠만, 딴떼 = 비비.		'{essential,family}'		가족 호칭
l6_d37_t01	6	대화37	A	1	Selamat pagi sayang.	좋은 아침 자기.	슬라맛 빠기 사양.	sayang = 자기	'{intimate,morning,sensual}'	신혼 morning after	morning after 호텔
l6_d37_t02	6	대화37	B	2	Pagi. Aku belum mau bangun.	아침. 일어나기 싫어.	빠기. 아꾸 블룸 마우 방운.	bangun = 일어나다	'{intimate,morning,sensual}'		침대
l6_d37_t03	6	대화37	A	3	Kasur enak banget gini.	침대 너무 좋아.	까수르 에낙 방엣 기니.	enak = 좋은	'{intimate,morning,sensual}'	lazy morning	침대
l6_d37_t04	6	대화37	B	4	Peluk aku lagi 5 menit.	5분 더 안아.	쁠룩 아꾸 라기 리마 므닛.		'{intimate,morning,sensual}'		침대
l6_d37_t05	6	대화37	A	5	Boleh, sambil lihat sunrise.	응, 일출 보면서.	볼레, 삼빌 리핫 선라이즈.	sunrise = 영어	'{intimate,morning,sensual}'		침대
l6_d37_t06	6	대화37	B	6	Rambut kamu lucu acak-acakan.	머리 헝클어진 거 귀여워.	람붓 까무 루쭈 아짝 아짜깐.	acak-acakan = 헝클어진 (reduplication)	'{intimate,morning,sensual}'	sweet observation	침대
l6_d37_t07	6	대화37	A	7	Kamu juga, kayak bidadari.	너도, 천사 같아.	까무 주가, 까야 비다다리.	bidadari = 천사	'{intimate,morning,sensual}'	sweet talk	침대
l6_d37_t08	6	대화37	B	8	Order breakfast in bed?	룸서비스 시킬까?	오르더 브렉퍼스트 인 베드?		'{intimate,morning,sensual}'	호텔 시나리오	침대
l6_d37_t09	6	대화37	A	9	Iya, croissant + kopi.	응, 크루아상 + 커피.	이야, 크루아상 + 꼬삐.		'{intimate,morning,sensual}'		침대
l6_d37_t10	6	대화37	B	10	Sambil cuddling lagi.	안아주면서.	삼빌 커들링 라기.	cuddling = 영어	'{intimate,morning,sensual}'	lazy intimate	침대
l6_d38_t01	6	대화38	A	1	Aku rindu sentuhanmu malam ini.	오늘 밤 네 손길 그리워.	아꾸 린두 슨뚜한무 말람 이니.		'{intimate,sext,long_distance}'	long distance	장거리 sext
l6_d38_t02	6	대화38	B	2	Aku juga... bayangin kamu sekarang.	나도... 너 상상.	아꾸 주가... 바양인 까무 스까랑.	bayangin = 상상하다	'{intimate,sext,long_distance}'	sensual	WhatsApp
l6_d38_t03	6	대화38	A	3	Pakai apa sekarang?	뭐 입고 있어?	빠까이 아빠 스까랑?		'{intimate,sext,long_distance}'	suggestive	WhatsApp
l6_d38_t04	6	대화38	B	4	Kaos kamu yang abu.	네 회색 티셔츠.	까오스 까무 양 아부.	kaos = 티셔츠, abu = 회색	'{intimate,sext,long_distance}'	sentimental	WhatsApp
l6_d38_t05	6	대화38	A	5	Wah, aku iri sama kaos itu.	와, 그 티셔츠 부럽.	와, 아꾸 이리 사마 까오스 이뚜.	iri = 부럽다	'{intimate,sext,long_distance}'	playful	WhatsApp
l6_d38_t06	6	대화38	B	6	Hahaha! Kapan kamu pulang?	하하! 언제 와?	하하하! 까빤 까무 뿔랑?		'{intimate,sext,long_distance}'		WhatsApp
l6_d38_t07	6	대화38	A	7	Jumat malam. 3 hari lagi.	금요일 밤. 3일.	주맛 말람. 띠가 하리 라기.		'{intimate,sext,long_distance}'		WhatsApp
l6_d38_t08	6	대화38	B	8	Aku siapin hadiah kejutan.	깜짝 선물 준비.	아꾸 시아삔 하디아 끄주딴.	kejutan = 깜짝	'{intimate,sext,long_distance}'		WhatsApp
l6_d38_t09	6	대화38	A	9	Penasaran sekarang.	궁금.	쁘나사란 스까랑.	penasaran = 궁금한	'{intimate,sext,long_distance}'		WhatsApp
l6_d38_t10	6	대화38	B	10	Sabar ya, akan worth it.	인내, worth it.	사바르 야, 아깐 워스 잇.	worth it = 영어	'{intimate,sext,long_distance}'	tease	WhatsApp
l6_d39_t01	6	대화39	A	1	Aku booking villa Ubud weekend.	주말 우붓 빌라 예약.	아꾸 부킹 빌라 우붓 위켄드.	villa = 영어	'{intimate,trip,bali}'	둘이 weekend	weekend Bali trip
l6_d39_t02	6	대화39	B	2	Wah, romantic banget!	와, 로맨틱!	와, 로맨띡 방엣!		'{intimate,trip,bali}'		집
l6_d39_t03	6	대화39	A	3	Private pool, view sawah.	프라이빗 풀, 논 뷰.	프라이벗 뿔, 뷰 사와.		'{intimate,trip,bali}'		집
l6_d39_t04	6	대화39	B	4	Bawa baju renang seksi aku.	섹시 수영복 가져갈게.	바와 바주 르낭 섹시 아꾸.	baju renang = 수영복	'{intimate,trip,bali}'	suggestive	집
l6_d39_t05	6	대화39	A	5	Yang biru itu? Aku suka.	파란 거? 좋아.	양 비루 이뚜? 아꾸 수까.		'{intimate,trip,bali}'		집
l6_d39_t06	6	대화39	B	6	Plus dinner di rooftop bar.	+ 옥상 바 디너.	플러스 디너 디 루프똡 바.		'{intimate,trip,bali}'		집
l6_d39_t07	6	대화39	A	7	Sunset cocktails. Sempurna.	일몰 칵테일. 완벽.	선셋 칵테일스. 슴뿌르나.		'{intimate,trip,bali}'		집
l6_d39_t08	6	대화39	B	8	Massage couple di spa juga.	spa 커플 마사지.	마사지 커플 디 스파 주가.		'{intimate,trip,bali}'	sensual	집
l6_d39_t09	6	대화39	A	9	Dipijat bareng = surga.	같이 마사지 = 천국.	디삐잣 바릉 = 수르가.	dipijat = 마사지 받다	'{intimate,trip,bali}'		집
l6_d39_t10	6	대화39	B	10	Aku nggak sabar weekend!	주말 못 기다려!	아꾸 응각 사바르 위켄드!		'{intimate,trip,bali}'		집
l6_d40_t01	6	대화40	A	1	Mau masak pasta bareng?	같이 파스타?	마우 마삭 빠스따 바릉?		'{intimate,cooking,sensual}'	together cooking	함께 요리
l6_d40_t02	6	대화40	B	2	Boleh! Aku potong bawang.	응! 양파 자를게.	볼레! 아꾸 뽀똥 바왕.	potong = 자르다, bawang = 양파	'{intimate,cooking,sensual}'		주방
l6_d40_t03	6	대화40	A	3	Hati-hati pisau tajam.	칼 날카로워 조심.	하띠 하띠 삐사우 따잠.	pisau = 칼, tajam = 날카로운	'{intimate,cooking,sensual}'		주방
l6_d40_t04	6	대화40	B	4	Kamu peluk dari belakang ya.	뒤에서 안아.	까무 쁠룩 다리 블라깡 야.	belakang = 뒤	'{intimate,cooking,sensual}'	sensual position	주방
l6_d40_t05	6	대화40	A	5	Hahaha, romantis banget.	하하, 로맨틱.	하하하, 로맨띠스 방엣.		'{intimate,cooking,sensual}'		주방
l6_d40_t06	6	대화40	B	6	Cium pundak aku.	어깨 키스.	찌움 뿐닥 아꾸.	pundak = 어깨	'{intimate,cooking,sensual}'	intimate	주방
l6_d40_t07	6	대화40	A	7	Wangi parfum kamu.	향수 향기.	왕이 빠르품 까무.	parfum = 영어	'{intimate,cooking,sensual}'	sensory	주방
l6_d40_t08	6	대화40	B	8	Pasta gosong nih kalau gini.	이러면 파스타 탄다.	빠스따 고송 니 깔라우 기니.	gosong = 탄	'{intimate,cooking,sensual}'	playful	주방
l6_d40_t09	6	대화40	A	9	Biarin gosong, aku lapar kamu.	타도 돼, 너 원해.	비아린 고송, 아꾸 라빠르 까무.	biarin = 두다, lapar = 배고픈	'{intimate,cooking,sensual}'	suggestive	주방
l6_d40_t10	6	대화40	B	10	Hahaha! Kamu nakal.	하하! 너 장난꾸러기.	하하하! 까무 나깔.	nakal = 장난·짓궂은	'{intimate,cooking,sensual}'		주방
l6_d41_t01	6	대화41	A	1	5 tahun nikah, gila ya.	결혼 5년, 미친다.	리마 따훈 니까, 길라 야.		'{intimate,anniversary,sweet}'	결혼 5주년	결혼 5주년
l6_d41_t02	6	대화41	B	2	Cepat banget rasanya.	빠르네 느낌이.	쯔빳 방엣 라사냐.		'{intimate,anniversary,sweet}'		집
l6_d41_t03	6	대화41	A	3	Aku reservasi restoran kemarin.	어제 식당 예약.	아꾸 레세르바시 레스또란 끄마린.	reservasi = 예약	'{intimate,anniversary,sweet}'		집
l6_d41_t04	6	대화41	B	4	Restoran apa? Kasih tau.	어떤 식당? 알려줘.	레스또란 아빠? 까시 따우.		'{intimate,anniversary,sweet}'		집
l6_d41_t05	6	대화41	A	5	Surprise. Pakai dress merah.	깜짝. 빨간 드레스.	서프라이즈. 빠까이 드레스 메라.	merah = 빨간	'{intimate,anniversary,sweet}'		집
l6_d41_t06	6	대화41	B	6	Yang kamu suka itu?	네가 좋아하는?	양 까무 수까 이뚜?		'{intimate,anniversary,sweet}'		집
l6_d41_t07	6	대화41	A	7	Iya, kamu cantik banget pakai itu.	응, 너 예뻐.	이야, 까무 짠띡 방엣 빠까이 이뚜.		'{intimate,anniversary,sweet}'	sweet	집
l6_d41_t08	6	대화41	B	8	Aku siapin hadiah juga.	나도 선물 준비.	아꾸 시아삔 하디아 주가.		'{intimate,anniversary,sweet}'		집
l6_d41_t09	6	대화41	A	9	Apa? Aku penasaran.	뭐? 궁금.	아빠? 아꾸 쁘나사란.		'{intimate,anniversary,sweet}'		집
l6_d41_t10	6	대화41	B	10	Lihat malam ini saja.	오늘 밤만 봐.	리핫 말람 이니 사자.		'{intimate,anniversary,sweet}'	tease	집
l6_d42_t01	6	대화42	A	1	Mau main pretend dating?	가짜 데이트 놀이?	마우 마인 프리뗀드 데이팅?		'{intimate,playful,game}'	roleplay 게임	pretend dating game
l6_d42_t02	6	대화42	B	2	Pretend gimana?	어떻게?	프리뗀드 기마나?		'{intimate,playful,game}'		집
l6_d42_t03	6	대화42	A	3	Kita pura-pura first date hari ini.	오늘 첫 데이트인 척.	끼따 뿌라 뿌라 퍼스트 데이트 하리 이니.	pura-pura = 척하다 (reduplication)	'{intimate,playful,game}'		집
l6_d42_t04	6	대화42	B	4	Lucu! Aku pakai dress baru.	재밌어! 새 드레스.	루쭈! 아꾸 빠까이 드레스 바루.		'{intimate,playful,game}'		집
l6_d42_t05	6	대화42	A	5	Aku jemput kamu jam 7.	7시 픽업.	아꾸 즘뿟 까무 잠 뚜주.	jemput = 데리러 가다	'{intimate,playful,game}'		집
l6_d42_t06	6	대화42	B	6	Bawa bunga ya, biar real.	꽃 가져와, 진짜처럼.	바와 붕아 야, 비아르 리얼.		'{intimate,playful,game}'		집
l6_d42_t07	6	대화42	A	7	Pasti. Restoran rahasia.	꼭. 비밀 식당.	빠스띠. 레스또란 라하시아.	rahasia = 비밀	'{intimate,playful,game}'		집
l6_d42_t08	6	대화42	B	8	Mood awkward awal-awal date.	데이트 초반 어색 모드.	무드 어쿼드 아왈 아왈 데이트.	awal-awal = reduplication 초반	'{intimate,playful,game}'		집
l6_d42_t09	6	대화42	A	9	Hahaha aku grogi pura-pura juga.	하하 척만 해도 긴장.	하하하 아꾸 그로기 뿌라 뿌라 주가.		'{intimate,playful,game}'		집
l6_d42_t10	6	대화42	B	10	Tapi ending sama, peluk + cium.	엔딩 같음, 안기 + 키스.	따삐 엔딩 사마, 쁠룩 + 찌움.		'{intimate,playful,game}'		집
l6_d43_t01	6	대화43	B	1	Aku nginep di tempat kamu malam ini?	오늘 밤 너 집에서 잘까?	아꾸 응이넙 디 뜸빳 까무 말람 이니?		'{intimate,sleepover,first}'	첫 외박	첫 외박
l6_d43_t02	6	대화43	A	2	Boleh banget! Tapi kasih tau orang tua?	좋아! 부모님께 알려?	볼레 방엣! 따삐 까시 따우 오랑 뚜아?	orang tua = 부모	'{intimate,sleepover,first}'		집
l6_d43_t03	6	대화43	B	3	Aku bilang nginep di Lala.	랄라 집이라고.	아꾸 빌랑 응이넙 디 랄라.	bilang = 말하다 (구어)	'{intimate,sleepover,first}'	white lie	집
l6_d43_t04	6	대화43	A	4	Lala tahu?	랄라 알아?	랄라 따후?		'{intimate,sleepover,first}'		집
l6_d43_t05	6	대화43	B	5	Iya, dia cover aku.	응, 커버해줘.	이야, 디아 커버 아꾸.	cover = 영어	'{intimate,sleepover,first}'		집
l6_d43_t06	6	대화43	A	6	Aku bawa pizza + film.	피자 + 영화.	아꾸 바와 핏자 + 필름.		'{intimate,sleepover,first}'		집
l6_d43_t07	6	대화43	B	7	Sweet. Aku siapin selimut hangat.	sweet. 따뜻한 이불.	스윗. 아꾸 시아삔 슬리뭇 항앗.		'{intimate,sleepover,first}'		집
l6_d43_t08	6	대화43	A	8	Aku gugup sebenarnya.	사실 긴장.	아꾸 구굽 스브나르냐.		'{intimate,sleepover,first}'	진심	집
l6_d43_t09	6	대화43	B	9	Sama. Tapi seru.	나도. 그래도 재밌어.	사마. 따삐 스루.		'{intimate,sleepover,first}'		집
l6_d43_t10	6	대화43	A	10	Sampai nanti malam, sayang.	이따 밤에 봐, 자기.	삼빠이 난띠 말람, 사양.		'{intimate,sleepover,first}'		집
l6_d44_t01	6	대화44	A	1	Punggung kamu kenceng banget.	등 빡셈.	뿡궁 까무 끈쩡 방엣.	kenceng = kencang 구어	'{intimate,massage,touch}'	마사지 친밀	집 — 마사지 친밀
l6_d44_t02	6	대화44	B	2	Tekan pelan-pelan ya.	천천히 눌러.	뜨깐 쁠란 쁠란 야.		'{intimate,massage,touch}'		집
l6_d44_t03	6	대화44	A	3	Pakai oil lavender favorit kamu.	라벤더 오일.	빠까이 오일 라벤더 파보릿 까무.	oil = 영어	'{intimate,massage,touch}'		집
l6_d44_t04	6	대화44	B	4	Mmm wangi banget.	음 향기.	음 왕이 방엣.		'{intimate,massage,touch}'	sensory	집
l6_d44_t05	6	대화44	A	5	Bahu kamu lebar, susah jangkau.	어깨 넓어, 어렵.	바후 까무 르바르, 수사 장까우.	bahu = 어깨, jangkau = 닿다	'{intimate,massage,touch}'		집
l6_d44_t06	6	대화44	B	6	Naik atas, biar gampang.	위로 올라와, 쉽게.	나익 아따스, 비아르 감빵.	naik = 오르다, atas = 위	'{intimate,massage,touch}'	sensual position	집
l6_d44_t07	6	대화44	A	7	Eh, dekat banget gini.	오, 가까워.	에, 드깟 방엣 기니.		'{intimate,massage,touch}'	tension	집
l6_d44_t08	6	대화44	B	8	Lanjut pijat jangan berhenti.	계속 마사지, 멈추지 마.	란줏 삐잣 장안 브르흔띠.	berhenti = 멈추다	'{intimate,massage,touch}'		집
l6_d44_t09	6	대화44	A	9	Susah konsentrasi gini posisinya.	이 자세 집중 어려워.	수사 콘센트라시 기니 뽀시시냐.	posisi = 자세	'{intimate,massage,touch}'	suggestive	집
l6_d44_t10	6	대화44	B	10	Hahaha, kalau gitu istirahat dulu.	하하, 그럼 휴식.	하하하, 깔라우 기뚜 이스띠라핫 둘루.	istirahat = 휴식	'{intimate,massage,touch}'	playful	집
l5_d11_t01	5	대화11	B	1	BTS comeback live mulai 5 menit lagi!	BTS 컴백 라이브 5분 후!	베떼에스 컴백 라이브 물라이 리마 므닛 라기!		'{kpop,cross_purpose,realize}'	cross 마무리	BTS 컴백 본방
l5_d11_t02	5	대화11	A	2	Aku siap pop corn + selimut.	팝콘 + 이불 준비.	아꾸 시압 빱 코른 + 슬리뭇.		'{kpop,cross_purpose,realize}'	A 따라감	A 집
l5_d11_t03	5	대화11	B	3	Eh, kamu beneran nonton K-pop?	어, 정말 K-pop?	에, 까무 브너란 논똔 케이팝?		'{kpop,cross_purpose,realize}'	B 의심	A 집
l5_d11_t04	5	대화11	A	4	Iya, aku belajar buat kamu.	응, 너 위해 배움.	이야, 아꾸 블라자르 부앗 까무.		'{kpop,cross_purpose,realize}'	A 진심	A 집
l5_d11_t05	5	대화11	B	5	Eh, sweet juga ya kamu.	오, 너 sweet 하네.	에, 스윗 주가 야 까무.		'{kpop,cross_purpose,realize}'	B 깨달음	A 집
l5_d11_t06	5	대화11	A	6	Aku suka kamu, sebenarnya.	솔직히 너 좋아해.	아꾸 수까 까무, 스브나르냐.		'{kpop,cross_purpose,realize}'	고백	A 집
l5_d11_t07	5	대화11	B	7	Aku tahu kok dari awal.	처음부터 알았어.	아꾸 따후 꼭 다리 아왈.		'{kpop,cross_purpose,realize}'	반전 — B 다 알고 있었음	A 집
l5_d11_t08	5	대화11	A	8	Eh? Sejak kapan?	어? 언제부터?	에? 스작 까빤?		'{kpop,cross_purpose,realize}'		A 집
l5_d11_t09	5	대화11	B	9	Sejak d05 di kafe.	d05 카페부터.	스작 데 리마 디 까페.		'{kpop,cross_purpose,realize}'	메타 농담	A 집
l5_d11_t10	5	대화11	A	10	Wah, kenapa nggak respond?	왜 응답 안 했어?	와, 끄나빠 응각 리스폰?	respond = 영어	'{kpop,cross_purpose,realize}'		A 집
l5_d11_t11	5	대화11	B	11	Lagi tunggu kamu confess langsung.	직접 고백 기다림.	라기 뚱구 까무 컨페스 랑숭.	confess = 영어	'{kpop,cross_purpose,realize}'	반전	A 집
l5_d11_t12	5	대화11	A	12	Live mulai. Habis live, dating?	라이브 시작. 끝나고 데이트?	라이브 물라이. 하비스 라이브, 데이팅?		'{kpop,cross_purpose,realize}'	arc 결말	A 집
l5_d12_t01	5	대화12	A	1	Aku daftar kelas Korea hari ini.	오늘 한국어 수업 등록.	아꾸 다프따르 끌라스 꼬레아 하리 이니.	kelas = 수업	'{kpop,study,korean_lang}'	한국어 학원	한국어 학원
l5_d12_t02	5	대화12	B	2	Wah, level apa?	와, 어느 레벨?	와, 레블 아빠?	level = 영어	'{kpop,study,korean_lang}'		카페
l5_d12_t03	5	대화12	A	3	Pemula. Hangeul belum lancar.	초급. 한글 아직.	쁘물라. 한글 블룸 란짜르.	pemula = 초보, lancar = 능숙한	'{kpop,study,korean_lang}'		카페
